Show,Total Boletos,Nombre Localidad,Forma de Pago,Estado de Pago,EsCompartido,TipoShow,Mes,Día,Periodo,Mes_Show,Día_Show,Periodo_Show,Cluster
EXPLOSION NARANJA,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Febrero,Viernes,Mañana,Febrero,Sábado,Tarde,3
GRAN RIFA SOLIDARIA,1,BOLETO SOLIDARIO,Wallet,1,0,Donación,Febrero,Viernes,Mañana,Febrero,Jueves,Noche,3
EXPLOSION NARANJA,3,BOLETO GENERAL,AppExterna,1,0,Deporte,Febrero,Viernes,Mañana,Febrero,Sábado,Tarde,3
EXPLOSION NARANJA,3,PREFERENCIA,PayPhone,1,1,Deporte,Febrero,Viernes,Mañana,Febrero,Sábado,Tarde,3
EXPLOSION NARANJA,2,TRIBUNA SUR,PayPhone,1,0,Deporte,Febrero,Viernes,Mañana,Febrero,Sábado,Tarde,3
EXPLOSION NARANJA,2,PALCO,PayPhone,1,0,Deporte,Febrero,Viernes,Mañana,Febrero,Sábado,Tarde,3
EXPLOSION NARANJA,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Febrero,Jueves,Noche,Febrero,Sábado,Tarde,3
EXPLOSION NARANJA,2,PALCO,AppExterna,1,0,Deporte,Febrero,Jueves,Noche,Febrero,Sábado,Tarde,3
EXPLOSION NARANJA,2,TRIBUNA NORTE,PayPhone,1,0,Deporte,Febrero,Jueves,Noche,Febrero,Sábado,Tarde,3
EXPLOSION NARANJA,2,BOLETO GENERAL,PayPhone,1,0,Deporte,Febrero,Jueves,Noche,Febrero,Sábado,Tarde,3
EXPLOSION NARANJA,1,BOLETO GENERAL,PayPhone,1,0,Deporte,Febrero,Jueves,Noche,Febrero,Sábado,Tarde,3
EXPLOSION NARANJA,6,PREFERENCIA,Wallet,1,1,Deporte,Febrero,Jueves,Noche,Febrero,Sábado,Tarde,3
EXPLOSION NARANJA,4,PREFERENCIA,PayPhone,1,0,Deporte,Febrero,Jueves,Noche,Febrero,Sábado,Tarde,3
EXPLOSION NARANJA,1,PREFERENCIA,PayPhone,1,0,Deporte,Febrero,Jueves,Noche,Febrero,Sábado,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,Wallet,1,0,Cine,Febrero,Jueves,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Jueves,Tarde,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Jueves,Mañana,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,3,FUNCIÓN 1,AppExterna,1,0,Cine,Febrero,Jueves,Mañana,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 3,AppExterna,1,0,Cine,Febrero,Miércoles,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Miércoles,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,Wallet,1,0,Cine,Febrero,Miércoles,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Miércoles,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Miércoles,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Miércoles,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,1,Cine,Febrero,Miércoles,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,AppExterna,1,0,Cine,Febrero,Miércoles,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Miércoles,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,Wallet,1,0,Cine,Febrero,Miércoles,Mañana,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,Wallet,1,0,Cine,Febrero,Miércoles,Mañana,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,AppExterna,1,0,Cine,Febrero,Martes,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,1,Cine,Febrero,Martes,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Martes,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Martes,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,4,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Martes,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Martes,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,Wallet,1,0,Cine,Febrero,Martes,Tarde,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Martes,Tarde,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Martes,Tarde,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Martes,Tarde,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,1,Cine,Febrero,Martes,Tarde,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,3,FUNCIÓN 2,Wallet,1,0,Cine,Febrero,Martes,Tarde,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Martes,Tarde,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Martes,Tarde,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Martes,Mañana,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Lunes,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Lunes,Noche,Febrero,Jueves,Tarde,3
Chiky band,2,VIP,PayPhone,1,1,Concierto,Febrero,Lunes,Noche,Marzo,Sábado,Tarde,3
Chiky band,1,VIP,PayPhone,1,0,Concierto,Febrero,Lunes,Tarde,Marzo,Sábado,Tarde,3
Chiky band,1,VIP,PayPhone,1,0,Concierto,Febrero,Lunes,Tarde,Marzo,Sábado,Tarde,3
Chiky band,2,VIP,PayPhone,1,0,Concierto,Febrero,Lunes,Tarde,Marzo,Sábado,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Lunes,Mañana,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 1,PayPhone,1,1,Cine,Febrero,Lunes,Mañana,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Lunes,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Lunes,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,Wallet,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 1,Wallet,1,1,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,3,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Domingo,Tarde,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Domingo,Tarde,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,4,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Domingo,Tarde,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Domingo,Tarde,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Domingo,Tarde,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Domingo,Mañana,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Domingo,Mañana,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Domingo,Mañana,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,8,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Domingo,Mañana,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Domingo,Mañana,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Domingo,Mañana,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,3,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Domingo,Mañana,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Domingo,Mañana,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,1,Cine,Febrero,Domingo,Mañana,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,5,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Domingo,Mañana,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Domingo,Mañana,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,5,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 3,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Noche,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 2,PayPhone,1,1,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 2,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 1,Wallet,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,4,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,1,FUNCIÓN 2,Wallet,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Demon Slayer Kimetsu no Yaiba,2,FUNCIÓN 1,PayPhone,1,0,Cine,Febrero,Domingo,Noche,Febrero,Jueves,Tarde,3
Chiky band,6,VIP,PayPhone,1,0,Concierto,Febrero,Sábado,Tarde,Marzo,Sábado,Tarde,3
PRIOSTES,2,BOLETO GENERAL,PayPhone,1,0,Concierto,Febrero,Viernes,Tarde,Abril,Sábado,Noche,3
PRIOSTES,1,BOLETO GENERAL,AppExterna,1,0,Concierto,Febrero,Miércoles,Tarde,Abril,Sábado,Noche,3
PRIOSTES,1,BOLETO GENERAL,AppExterna,1,0,Concierto,Febrero,Martes,Mañana,Abril,Sábado,Noche,3
CARNAVALITO,1,VENTA OFICIAL,PayPhone,1,0,Concierto,Febrero,Domingo,Noche,Febrero,Domingo,Tarde,3
CARNAVALITO,1,VENTA OFICIAL,PayPhone,1,1,Concierto,Febrero,Domingo,Noche,Febrero,Domingo,Tarde,3
CARNAVALITO,1,VENTA OFICIAL,AppExterna,1,1,Concierto,Febrero,Domingo,Tarde,Febrero,Domingo,Tarde,3
CARNAVALITO,1,VENTA OFICIAL,Wallet,1,0,Concierto,Febrero,Domingo,Tarde,Febrero,Domingo,Tarde,3
CARNAVALITO,2,VENTA OFICIAL,PayPhone,1,0,Concierto,Febrero,Domingo,Tarde,Febrero,Domingo,Tarde,3
CARNAVALITO,1,PREVENTA ,PayPhone,1,0,Concierto,Febrero,Sábado,Noche,Febrero,Domingo,Tarde,3
CARNAVALITO,1,BOLETO GENERAL,PayPhone,1,0,Concierto,Febrero,Sábado,Noche,Febrero,Domingo,Tarde,3
CARNAVALITO,2,BOLETO GENERAL,PayPhone,1,1,Concierto,Febrero,Sábado,Tarde,Febrero,Domingo,Tarde,3
CARNAVALITO,2,CORTESÍAS,Wallet,1,1,Concierto,Febrero,Viernes,Tarde,Febrero,Domingo,Tarde,3
CARNAVALITO,1,PREVENTA ,PayPhone,1,0,Concierto,Febrero,Viernes,Mañana,Febrero,Domingo,Tarde,3
CARNAVALITO,1,BOLETO GENERAL,Wallet,1,0,Concierto,Febrero,Miércoles,Noche,Febrero,Domingo,Tarde,3
Curso Fotografia de Productos,2,Adhesiones,PayPhone,1,0,Talleres,Febrero,Lunes,Tarde,Febrero,Sábado,Mañana,3
Curso Fotografia de Productos,1,Adhesiones,Wallet,1,0,Talleres,Febrero,Sábado,Mañana,Febrero,Sábado,Mañana,3
CARNAVALITO,1,BOLETO GENERAL,AppExterna,1,1,Concierto,Febrero,Viernes,Tarde,Febrero,Domingo,Tarde,3
CARNAVALITO,1,BOLETO GENERAL,AppExterna,1,0,Concierto,Febrero,Viernes,Mañana,Febrero,Domingo,Tarde,3
CARNAVALITO,1,BOLETO GENERAL,AppExterna,1,0,Concierto,Enero,Miércoles,Noche,Febrero,Domingo,Tarde,3
Chiky band,2,VIP,PayPhone,1,0,Concierto,Febrero,Jueves,Noche,Marzo,Sábado,Tarde,3
Chiky band,2,VIP,PayPhone,1,0,Concierto,Febrero,Jueves,Noche,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,2,PREFERENCIA,PayPhone,1,0,Deporte,Marzo,Sábado,Tarde,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,3,PREFERENCIA,PayPhone,1,0,Deporte,Marzo,Sábado,Tarde,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Marzo,Sábado,Tarde,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,1,PREFERENCIA,Wallet,1,1,Deporte,Marzo,Sábado,Tarde,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,2,PREFERENCIA,AppExterna,1,0,Deporte,Marzo,Sábado,Tarde,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,2,BOLETO GENERAL,PayPhone,1,1,Deporte,Marzo,Sábado,Tarde,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,1,TRIBUNA NORTE,AppExterna,1,0,Deporte,Marzo,Sábado,Tarde,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,2,PALCO,PayPhone,1,0,Deporte,Marzo,Sábado,Tarde,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,2,BOLETO GENERAL,Wallet,1,1,Deporte,Marzo,Sábado,Tarde,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,2,TRIBUNA NORTE,AppExterna,1,0,Deporte,Marzo,Sábado,Tarde,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,2,PREFERENCIA,PayPhone,1,0,Deporte,Marzo,Sábado,Mañana,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,1,PREFERENCIA,Wallet,1,0,Deporte,Marzo,Viernes,Noche,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,3,TRIBUNA NORTE,PayPhone,1,0,Deporte,Marzo,Viernes,Noche,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,1,TRIBUNA NORTE,PayPhone,1,0,Deporte,Marzo,Viernes,Tarde,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,2,BOLETO GENERAL,Wallet,1,1,Deporte,Marzo,Viernes,Mañana,Marzo,Sábado,Tarde,3
Libertad Vs Tecnico U,1,PREFERENCIA,PayPhone,1,0,Deporte,Marzo,Jueves,Tarde,Marzo,Sábado,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,0,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,1,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,1,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,1,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,1,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,2,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,1,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,1,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,1,Talleres,Marzo,Jueves,Tarde,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,1,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,1,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,1,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,1,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,1,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,1,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,2,BOLETO GENERAL,Wallet,1,1,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,VIP,Wallet,1,0,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
CLIPP,1,BOLETO GENERAL,Wallet,1,1,Talleres,Marzo,Jueves,Mañana,Junio,Jueves,Tarde,3
EVENTO DONATIVO,1,BOLETO SOLIDARIO,PayPhone,1,0,Donación,Marzo,Miércoles,Mañana,Abril,Martes,Tarde,3
EVENTO DONATIVO,1,BOLETO SOLIDARIO,Wallet,1,0,Donación,Marzo,Sábado,Mañana,Abril,Martes,Tarde,3
EVENTO DONATIVO,2,BOLETO SOLIDARIO,Wallet,1,0,Donación,Marzo,Viernes,Mañana,Abril,Martes,Tarde,3
EVENTO DONATIVO,4,BOLETO SOLIDARIO,Wallet,1,1,Donación,Marzo,Jueves,Tarde,Abril,Martes,Tarde,3
PRIOSTES,2,BOLETO GENERAL,PayPhone,1,0,Concierto,Marzo,Miércoles,Noche,Abril,Sábado,Noche,3
CLASSIC ROCK SHOW,2,VIP,PayPhone,1,1,Concierto,Marzo,Viernes,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,VIP,Wallet,1,1,Concierto,Marzo,Viernes,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,Golden Box,Wallet,1,1,Concierto,Marzo,Viernes,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,VIP,Wallet,1,1,Concierto,Marzo,Viernes,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,VIP,PayPhone,1,1,Concierto,Marzo,Viernes,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,4,Golden Box,Wallet,1,0,Concierto,Marzo,Viernes,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,Golden Box,PayPhone,1,0,Concierto,Marzo,Viernes,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,VIP,Wallet,1,1,Concierto,Marzo,Viernes,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,VIP,PayPhone,1,0,Concierto,Marzo,Viernes,Tarde,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,2,VIP,PayPhone,1,0,Concierto,Marzo,Viernes,Tarde,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,Golden Box,PayPhone,1,1,Concierto,Marzo,Viernes,Tarde,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,2,VIP,PayPhone,1,0,Concierto,Marzo,Viernes,Tarde,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,2,VIP,PayPhone,1,1,Concierto,Marzo,Viernes,Mañana,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,2,VIP,PayPhone,1,0,Concierto,Marzo,Viernes,Mañana,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,2,VIP,PayPhone,1,1,Concierto,Marzo,Viernes,Mañana,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,2,Golden Box,PayPhone,1,0,Concierto,Marzo,Viernes,Mañana,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,Golden Box,PayPhone,1,1,Concierto,Marzo,Viernes,Mañana,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,2,VIP,PayPhone,1,0,Concierto,Marzo,Viernes,Mañana,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,VIP,PayPhone,1,0,Concierto,Marzo,Viernes,Mañana,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,VIP,PayPhone,1,0,Concierto,Marzo,Jueves,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,2,VIP,PayPhone,1,0,Concierto,Marzo,Jueves,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,VIP,Wallet,1,0,Concierto,Marzo,Jueves,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,3,Golden Box,PayPhone,1,0,Concierto,Marzo,Jueves,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,3,Golden Box,PayPhone,1,1,Concierto,Marzo,Jueves,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,3,VIP,PayPhone,1,0,Concierto,Marzo,Jueves,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,2,VIP,PayPhone,1,0,Concierto,Marzo,Jueves,Noche,Marzo,Viernes,Noche,3
CLASSIC ROCK SHOW,1,Golden Box,PayPhone,1,0,Concierto,Marzo,Jueves,Noche,Marzo,Viernes,Noche,3
CLIPP,1,BOLETO GENERAL,Wallet,1,0,Talleres,Marzo,Jueves,Noche,Junio,Jueves,Tarde,3
